Close
134.250000
132.980000
128.280000
128.900000
120.080000
129.990000
128.000000
130.980000
126.640000
124.230000
114.660000
118.000000
112.400000
112.290000
109.750000
106.430000
101.860000
97.610000
98.430000
96.280000
97.990000
98.430000
93.670000
95.780000
96.430000
102.710000
98.580000
93.750000
86.990000
90.460000
85.540000
88.370000
89.910000
86.790000
78.860000
83.230000
67.450000
75.580000
88.360000
89.380000
100.250000
103.540000
99.440000
96.300000
102.030000
104.530000
100.900000
101.920000
101.570000
99.960000
97.770000
97.000000
93.490000
93.340000
93.040000
89.810000
89.180000
90.920000
96.100000
93.880000
93.070000
92.310000
86.680000
87.320000
88.690000
84.500000
80.440000
80.280000
81.980000
81.140000
87.540000
86.550000
89.120000
86.820000
83.950000
85.750000
83.440000
83.410000
77.140000
82.160000
84.570000
83.950000
85.700000
88.310000
89.200000
86.240000
85.400000
84.210000
82.190000
86.800000
84.800000
87.160000
84.760000
85.380000
82.360000
81.510000
80.610000
80.450000
76.040000
74.650000
73.340000
72.370000
72.530000
73.340000
75.120000
71.490000
74.740000
76.360000
76.580000
72.070000
74.210000
75.910000
80.120000
84.720000
85.550000
83.490000
80.300000
82.200000
82.450000
79.750000
80.730000
78.740000
76.890000
76.960000
77.380000
76.480000
79.680000
73.430000
75.840000
74.900000
72.760000
72.250000
71.320000
68.430000
68.100000
69.560000
66.090000
67.250000
67.550000
66.440000
64.630000
65.910000
66.300000
65.890000
68.160000
68.300000
65.490000
67.220000
68.040000
67.210000
64.670000
63.980000
62.550000
63.290000
64.790000
61.300000
59.880000
59.320000
59.190000
56.090000
55.710000
55.960000
53.060000
50.980000
52.420000
51.850000
53.240000
53.870000
52.200000
53.360000
53.900000
54.950000
58.970000
59.760000
58.670000
59.950000
58.000000
57.980000
59.000000
52.850000
51.100000
53.460000
52.980000
52.590000
51.770000
54.200000
53.950000
55.410000
55.850000
55.340000
55.110000
55.730000
56.360000
57.800000
56.430000
56.700000
57.860000
56.750000
56.220000
52.360000
53.190000
53.200000
52.920000
53.910000
50.830000
51.910000
50.920000
51.720000
50.460000
51.520000
51.100000
50.770000
49.960000
52.020000
51.770000
51.620000
51.790000
52.650000
55.150000
55.180000
55.330000
58.020000
59.000000
58.900000
56.450000
55.850000
55.500000
56.730000
57.870000
56.720000
55.610000
52.590000
53.710000
55.110000
53.450000
56.190000
56.480000
57.310000
58.430000
58.940000
59.430000
59.500000
59.420000
61.590000
61.650000
62.990000
60.080000
61.260000
62.600000
59.310000
56.420000
57.170000
62.010000
60.880000
57.560000
58.870000
62.500000
63.180000
64.260000
63.145000
66.165000
67.165000
66.325000
60.930000
65.890000
65.515000
65.265000
65.235000
62.470000
62.605000
62.500000
57.525000
55.910000
54.845000
56.250000
53.435000
57.180000
57.255000
57.610000
56.495000
56.400000
55.260000
54.935000
54.855000
53.265000
51.890000
51.015000
50.835000
52.215000
52.490000
51.220000
50.390000
50.475000
49.275000
49.985000
49.830000
49.940000
50.990000
47.905000
48.455000
48.560000
47.465000
46.020000
45.895000
46.125000
48.080000
46.495000
47.995000
47.515000
48.415000
47.420000
48.085000
49.665000
49.645000
48.710000
47.750000
46.890000
46.485000
45.450000
43.590000
43.595000
45.145000
44.750000
40.905000
40.920000
41.020000
39.275000
39.645000
38.565000
38.530000
38.390000
38.860000
38.760000
38.645000
39.225000
38.840000
37.550000
37.310000
38.115000
38.455000
37.925000
36.970000
36.725000
36.495000
36.350000
37.015000
35.625000
36.420000
36.770000
37.605000
39.160000
39.730000
39.150000
38.240000
37.535000
36.345000
36.425000
35.825000
36.695000
38.460000
39.015000
39.080000
38.670000
38.200000
39.930000
39.570000
39.435000
39.610000
38.560000
38.030000
37.850000
37.965000
36.730000
36.070000
36.820000
34.685000
33.955000
32.490000
31.410000
32.105000
31.825000
33.155000
33.150000
31.265000
31.675000
31.835000
31.820000
31.840000
30.285000
30.945000
31.375000
30.830000
31.395000
32.660000
32.380000
32.275000
30.945000
30.460000
30.290000
29.485000
29.505000
29.765000
27.390000
27.345000
27.410000
27.235000
27.475000
27.295000
26.850000
27.775000
26.645000
26.550000
26.440000
25.495000
26.275000
24.227500
24.647500
24.370000
24.187500
23.147500
23.077500
23.635000
22.787500
24.112500
23.605000
23.805000
23.727500
24.130000
24.160000
24.822500
24.340000
24.215000
24.065000
23.625000
23.642500
24.257500
23.270000
23.492500
22.845000
21.945000
24.850000
25.437500
27.160000
26.150000
27.197500
26.360000
27.065000
27.952500
27.660000
27.692500
27.200000
27.597500
27.110000
26.855000
27.805000
27.495000
27.185000
26.572500
26.670000
26.352500
25.875000
25.527500
25.440000
24.575000
24.497500
24.092500
24.225000
23.417500
24.420000
24.062500
22.570000
23.187500
24.037500
23.595000
24.187500
23.587500
23.242500
22.037500
21.377500
22.160000
22.442500
20.625000
21.010000
21.572500
19.645000
21.060000
20.967500
22.537500
22.927500
22.925000
23.310000
22.955000
20.295000
20.277500
19.915000
20.090000
21.155000
21.262500
21.565000
20.505000
20.580000
20.047500
19.682500
19.347500
19.132500
19.165000
19.397500
21.792500
22.470000
21.995000
22.205000
21.552500
21.435000
20.365000
20.575000
21.017500
20.882500
21.355000
21.512500
22.512500
21.950000
21.882500
21.490000
21.452500
20.655000
21.027500
20.360000
20.480000
20.500000
20.510000
20.062500
19.892500
19.315000
18.437500
18.562500
17.735000
17.815000
17.645000
18.490000
18.410000
18.185000
17.240000
17.537500
16.965000
17.530000
18.735000
18.082500
17.692500
18.095000
17.847500
18.435000
17.652500
18.977500
19.475000
18.792500
18.795000
18.502500
18.472500
18.380000
17.475000
17.080000
16.900000
16.087500
15.622500
15.425000
15.937500
15.745000
16.097500
16.430000
16.517500
16.312500
16.105000
15.965000
16.075000
16.262500
15.980000
16.105000
16.140000
15.545000
16.042500
16.275000
15.897500
15.505000
14.660000
14.647500
13.747500
13.557500
14.045000
13.912500
14.215000
14.517500
14.160000
13.042500
13.110000
12.825000
12.765000
12.710000
14.175000
14.152500
14.572500
14.262500
13.102500
12.437500
13.605000
13.230000
13.682500
13.652500
13.317500
12.967500
11.710000
11.255000
11.167500
9.985000
10.382500
10.732500
10.857500
12.170000
11.312500
11.420000
11.700000
12.402500
13.265000
12.440000
12.815000
